!Murata Part Number: LQW15CAR11J00
!These Parameters are Measured in Series Mode Connection
!       o--[Z]--o
!Port1              Port2
!       o-------o
!
!Freq. Start=10[MHz] Stop=20[GHz], 401[Steps]
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
3.928125903158923E7 0.08259189670830422 0.23524446244458194 0.9174081032916958 -0.23524446244458194 0.9174081032916958 -0.23524446244458194 0.08259189670830422 0.23524446244458194
4.003482866401353E7 0.08505777656235287 0.23880172533690722 0.9149422234376472 -0.23880172533690722 0.9149422234376472 -0.23880172533690722 0.08505777656235287 0.23880172533690722
4.080285473711493E7 0.08759464417073677 0.24238927125562248 0.9124053558292632 -0.24238927125562248 0.9124053558292632 -0.24238927125562248 0.08759464417073677 0.24238927125562248
4.158561458250031E7 0.09020407653111596 0.24600614220084788 0.9097959234688839 -0.24600614220084788 0.9097959234688839 -0.24600614220084788 0.09020407653111596 0.24600614220084788
4.2383390852091655E7 0.09288765231322269 0.24965131508732716 0.9071123476867774 -0.24965131508732716 0.9071123476867774 -0.24965131508732716 0.09288765231322269 0.24965131508732716
4.319647162019081E7 0.09564694979927903 0.2533237002388442 0.904353050200721 -0.2533237002388442 0.904353050200721 -0.2533237002388442 0.09564694979927903 0.2533237002388442
4.402515048750197E7 0.09848354472694777 0.25702213991644085 0.9015164552730521 -0.25702213991644085 0.9015164552730521 -0.25702213991644085 0.09848354472694777 0.25702213991644085
4.486972668715004E7 0.10139900803311498 0.26074540688363135 0.8986009919668849 -0.26074540688363135 0.8986009919668849 -0.26074540688363135 0.10139900803311498 0.26074540688363135
4.573050519273264E7 0.10439490349662361 0.2644922030119297 0.8956050965033762 -0.2644922030119297 0.8956050965033762 -0.2644922030119297 0.10439490349662361 0.2644922030119297
4.6607796828445025E7 0.10747278527788248 0.2682611579301741 0.8925272147221175 -0.2682611579301741 0.8925272147221175 -0.2682611579301741 0.10747278527788248 0.2682611579301741
4.750191838131767E7 0.11063419535306124 0.2720508277213521 0.8893658046469388 -0.2720508277213521 0.8893658046469388 -0.2720508277213521 0.11063419535306124 0.2720508277213521
4.8413192715607E7 0.11388066084035206 0.2758596936709048 0.886119339159648 -0.27585969367090485 0.886119339159648 -0.27585969367090485 0.11388066084035206 0.2758596936709048
4.934194888938056E7 0.1172136912155583 0.2796861610708358 0.8827863087844415 -0.2796861610708358 0.8827863087844415 -0.2796861610708358 0.1172136912155583 0.2796861610708358
5.0288522273338735E7 0.12063477541404041 0.28352855808436167 0.8793652245859596 -0.28352855808436167 0.8793652245859596 -0.28352855808436167 0.12063477541404041 0.28352855808436167
5.125325467191602E7 0.12414537881584856 0.28738513467633614 0.8758546211841515 -0.28738513467633614 0.8758546211841515 -0.28738513467633614 0.12414537881584856 0.28738513467633614
5.223649444670544E7 0.12774694011068902 0.2912540616152509 0.8722530598893109 -0.2912540616152509 0.8722530598893109 -0.2912540616152509 0.12774694011068902 0.2912540616152509
5.32385966422507E7 0.13144086803923416 0.2951334295532732 0.868559131960766 -0.2951334295532732 0.868559131960766 -0.2951334295532732 0.13144086803923416 0.2951334295532732
5.425992311425159E7 0.1352285380072012 0.2990212481915227 0.8647714619927989 -0.2990212481915227 0.8647714619927989 -0.2990212481915227 0.1352285380072012 0.2990212481915227
5.530084266022885E7 0.1391112885686118 0.3029154455386166 0.8608887114313881 -0.3029154455386166 0.8608887114313881 -0.3029154455386166 0.1391112885686118 0.3029154455386166
5.63617311526957E7 0.143090417774717 0.30681386727142107 0.856909582225283 -0.306813867271421 0.856909582225283 -0.306813867271421 0.143090417774717 0.30681386727142107
5.744297167488412E7 0.14716717938524462 0.3107142762079281 0.8528328206147555 -0.3107142762079281 0.8528328206147555 -0.3107142762079281 0.14716717938524462 0.3107142762079281
5.8544954659074895E7 0.15134277893892512 0.31461435190323717 0.8486572210610748 -0.31461435190323717 0.8486572210610748 -0.31461435190323717 0.15134277893892512 0.31461435190323717
5.9668078027581416E7 0.15561836968068013 0.31851169038072585 0.8443816303193199 -0.31851169038072585 0.8443816303193199 -0.31851169038072585 0.15561836968068013 0.31851169038072585
6.0812747336438075E7 0.15999504834344438 0.3224038040116555 0.8400049516565554 -0.3224038040116555 0.8400049516565554 -0.3224038040116555 0.15999504834344438 0.3224038040116555
6.197937592184514E7 0.16447385078334636 0.3262881215576429 0.8355261492166536 -0.326288121557643 0.8355261492166536 -0.326288121557643 0.16447385078334636 0.3262881215576429
6.3168385049423054E7 0.1690557474679086 0.3301619883916207 0.8309442525320913 -0.33016198839162075 0.8309442525320913 -0.33016198839162075 0.1690557474679086 0.3301619883916207
6.438020406633007E7 0.17374163881806404 0.3340226669140966 0.8262583611819359 -0.3340226669140966 0.8262583611819359 -0.3340226669140966 0.17374163881806404 0.3340226669140966
6.561527055629799E7 0.17853235040612012 0.3378673371826597 0.8214676495938797 -0.33786733718265965 0.8214676495938797 -0.33786733718265965 0.17853235040612012 0.3378673371826597
6.6874030497642204E7 0.1834286280133595 0.3416930977737658 0.8165713719866405 -0.3416930977737658 0.8165713719866405 -0.3416930977737658 0.1834286280133595 0.3416930977737658
