! BLM15PX121SN1
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
1377478.5671773748 0.0033408068631352182 0.04012008190644023 0.9966591931368648 -0.04012008190644023 0.9966591931368648 -0.04012008190644023 0.0033408068631352182 0.04012008190644023
1405327.8512148394 0.003458656438389393 0.04092244169358494 0.9965413435616107 -0.04092244169358494 0.9965413435616107 -0.04092244169358494 0.003458656438389393 0.04092244169358494
1433740.1803986167 0.0035812664517978704 0.04174048417049483 0.9964187335482021 -0.04174048417049483 0.9964187335482021 -0.04174048417049483 0.0035812664517978704 0.04174048417049483
1462726.9381393674 0.0037088269503649032 0.042574493433342145 0.996291173049635 -0.042574493433342145 0.996291173049635 -0.042574493433342145 0.0037088269503649032 0.042574493433342145
1492299.737992774 0.0038415353814247022 0.04342475732273958 0.9961584646185753 -0.043424757322739586 0.9961584646185753 -0.043424757322739586 0.0038415353814247022 0.04342475732273958
1522470.428312519 0.003979596865219962 0.04429156738000947 0.9960204031347801 -0.044291567380009465 0.9960204031347801 -0.044291567380009465 0.003979596865219962 0.04429156738000947
1553251.0969973304 0.004123224476202193 0.04517521879562501 0.9958767755237978 -0.04517521879562501 0.9958767755237978 -0.04517521879562501 0.004123224476202193 0.04517521879562501
1584654.076334004 0.004272639533217079 0.04607601034928164 0.9957273604667829 -0.04607601034928163 0.9957273604667829 -0.04607601034928163 0.004272639533217079 0.04607601034928164
1616691.9479383389 0.0044280718987297265 0.046994244341026906 0.9955719281012705 -0.046994244341026906 0.9955719281012705 -0.046994244341026906 0.0044280718987297265 0.046994244341026906
1649377.5477959653 0.004589760287234744 0.047930226512846015 0.9954102397127652 -0.04793022651284601 0.9954102397127652 -0.04793022651284601 0.004589760287234744 0.047930226512846015
1682723.9714050898 0.004757952582984717 0.04888426596006787 0.9952420474170153 -0.04888426596006787 0.9952420474170153 -0.04888426596006787 0.004757952582984717 0.04888426596006787
1716744.5790232092 0.004932906167157321 0.04985667503192217 0.9950670938328425 -0.04985667503192217 0.9950670938328425 -0.04985667503192217 0.004932906167157321 0.04985667503192217
1751453.001019904 0.005114888254566235 0.0508477692205431 0.9948851117454337 -0.0508477692205431 0.9948851117454337 -0.0508477692205431 0.005114888254566235 0.0508477692205431
1786863.143337851 0.005304176240003806 0.05185786703767868 0.9946958237599962 -0.05185786703767868 0.9946958237599962 -0.05185786703767868 0.005304176240003806 0.05185786703767868
1822989.1930642454 0.005501058054283972 0.052887289878327026 0.9944989419457162 -0.052887289878327026 0.9944989419457162 -0.052887289878327026 0.005501058054283972 0.052887289878327026
1859845.6241148617 0.0057058325300318865 0.053936361870480475 0.9942941674699681 -0.053936361870480475 0.9942941674699681 -0.053936361870480475 0.0057058325300318865 0.053936361870480475
1897447.2030330333 0.005918809777242346 0.05500540971011984 0.9940811902227579 -0.05500540971011984 0.9940811902227579 -0.05500540971011984 0.005918809777242346 0.05500540971011984
1935808.994905876 0.006140311568601458 0.05609476248055721 0.9938596884313986 -0.05609476248055721 0.9938596884313986 -0.05609476248055721 0.006140311568601458 0.05609476248055721
1974946.3694001175 0.006370671734535529 0.05720475145518391 0.9936293282654645 -0.057204751455183916 0.9936293282654645 -0.057204751455183916 0.006370671734535529 0.05720475145518391
2014875.0069199642 0.006610236567917258 0.05833570988263512 0.9933897634320827 -0.05833570988263512 0.9933897634320827 -0.05833570988263512 0.006610236567917258 0.05833570988263512
2055610.904889458 0.006859365238321718 0.059487972753337684 0.9931406347616782 -0.059487972753337684 0.9931406347616782 -0.059487972753337684 0.006859365238321718 0.059487972753337684
2097170.3841618528 0.007118430215683355 0.06066187654636087 0.9928815697843166 -0.06066187654636087 0.9928815697843166 -0.06066187654636087 0.007118430215683355 0.06066187654636087
2139570.0955585684 0.007387817703159487 0.06185775895544236 0.9926121822968406 -0.06185775895544236 0.9926121822968406 -0.06185775895544236 0.007387817703159487 0.06185775895544236
2182827.0265403506 0.007667928078955943 0.06307595859301379 0.9923320719210439 -0.06307595859301379 0.9923320719210439 -0.06307595859301379 0.007667928078955943 0.06307595859301379
2226958.508013302 0.007959176346815457 0.06431681467100078 0.9920408236531846 -0.06431681467100078 0.9920408236531846 -0.06431681467100078 0.007959176346815457 0.06431681467100078
2271982.2212725184 0.00826199259480971 0.06558066665712374 0.9917380074051904 -0.06558066665712374 0.9917380074051904 -0.06558066665712374 0.00826199259480971 0.06558066665712374
2317916.205086105 0.008576822462010301 0.06686785390537549 0.9914231775379898 -0.06686785390537549 0.9914231775379898 -0.06686785390537549 0.008576822462010301 0.06686785390537549
2364778.8629224156 0.008904127612542783 0.06817871525930179 0.9910958723874574 -0.06817871525930179 0.9910958723874574 -0.06817871525930179 0.008904127612542783 0.06817871525930179
2412588.9703234104 0.009244386216450637 0.0695135886266633 0.9907556137835493 -0.0695135886266633 0.9907556137835493 -0.0695135886266633 0.009244386216450637 0.0695135886266633
2461365.682427083 0.009598093436711762 0.07087281052400585 0.9904019065632881 -0.07087281052400585 0.9904019065632881 -0.07087281052400585 0.009598093436711762 0.07087281052400585
2511128.5416419753 0.009965761921659386 0.07225671558962048 0.9900342380783408 -0.07225671558962049 0.9900342380783408 -0.07225671558962049 0.009965761921659386 0.07225671558962048
2561897.48547685 0.010347922301960976 0.07366563606332706 0.989652077698039 -0.07366563606332707 0.989652077698039 -0.07366563606332707 0.010347922301960976 0.07366563606332706
